gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3455828560	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104572541	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.302784	-84.621466	31199.0						2022-01-01T17:29:02	1	1	2022	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	104572541		Jaime Marcelo Aranda Sánchez	2022-01-14T00:01:44	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2023-09-28T11:54:11.416Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3415601848	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101461498	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.295727	-84.80044	122.0						2021-09-06T18:53:00	6	9	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	101461498		Carlos Guindon	2021-11-19T13:12:49	CC_BY_NC_4_0	Carlos Guindon	Carlos Guindon			2023-09-28T12:03:38.925Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3407933977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99982750	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.395056	-83.336273							2021-11-01T08:55:25	1	11	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	99982750		Michelle Monge-Velazquez	2021-11-01T15:43:53	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T11:52:04.071Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3398773166	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98443179	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.859814	-85.610634							2021-10-16T17:06:39	16	10	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	98443179		Federico A. Chinchilla Romero	2021-10-17T01:16:02	CC_BY_NC_4_0	Federico A. Chinchilla Romero	Federico A. Chinchilla Romero			2023-09-28T13:21:18.565Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384876373	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95292943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.673717	-83.475477	67382.0						2021-05-12T00:00:00	12	5	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	95292943		BioSur Foundation Costa Rica	2021-09-18T18:08:22	CC_BY_NC_4_0	BioSur Foundation Costa Rica	BioSur Foundation Costa Rica			2023-09-28T11:50:56.580Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384855618	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94495239	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.385484	-84.923203	31199.0						2021-09-07T21:19:20	7	9	2021	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	94495239		Carlos Guindon	2021-09-11T21:29:59	CC_BY_NC_4_0	Carlos Guindon	Carlos Guindon			2023-09-28T11:49:17.391Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384734784	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95709022	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.876837	-85.582998	99.0						2021-09-21T17:27:00	21	9	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	95709022		Michelle Monge-Velazquez	2021-09-21T23:29:33	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T11:49:54.582Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384336600	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94494361	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.29174	-84.800993	1130.0						2021-09-06T18:53:16	6	9	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	94494361		Carlos Guindon	2021-09-11T21:24:12	CC_BY_NC_4_0	Carlos Guindon	Carlos Guindon			2023-09-28T13:19:06.329Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3337559907	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90794984	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.408661	-83.327498	9.0						2021-08-11T10:22:36	11	8	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	90794984		Marvin López M.	2021-08-11T17:02:57	CC_BY_NC_4_0	Marvin López M.	Marvin López M.			2023-09-28T13:17:08.794Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333401669	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88270427	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.632044	-83.720297	9.0						2021-07-15T16:22:29	15	7	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	88270427		Tiziano Luka Pesci Rubilar	2021-07-23T17:52:04	CC_BY_NC_4_0	Rebeca Quirós	Rebeca Quirós			2023-09-28T13:15:33.018Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325502794	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/85490861	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.715132	-85.007923	54.0						2021-07-01T19:28:25	1	7	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	85490861		Sofía Pastor Parajeles	2021-07-03T16:59:46	CC_BY_NC_4_0	Sofía Pastor Parajeles	Sofía Pastor Parajeles			2023-09-28T13:25:29.993Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3314547422	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/84224884	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.70198	-84.996605	48.0						2021-06-23T10:55:00	23	6	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	84224884		Sofía Pastor Parajeles	2021-06-23T20:39:47	CC_BY_NC_4_0	Sofía Pastor Parajeles	Sofía Pastor Parajeles			2023-09-28T13:40:40.762Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307298689	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82810053	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.567064	-84.773261	31189.0						2015-12-05T14:41:42	5	12	2015	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	82810053		David Garrigues	2021-06-13T09:10:50	CC_BY_NC_4_0	David Garrigues	David Garrigues			2023-09-28T13:15:20.229Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307258068	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/82809934	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.558868	-84.602177	31189.0						2015-12-05T00:00:00	5	12	2015	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	82809934		David Garrigues	2021-06-13T09:09:32	CC_BY_NC_4_0	David Garrigues	David Garrigues			2023-09-28T11:42:55.178Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3302057398	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81502744	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.836068	-85.619334	67.0						2021-06-03T17:30:22	3	6	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	81502744		Michelle Monge-Velazquez	2021-06-04T00:10:47	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T13:28:37.904Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3301973250	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81200915	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.747438	-85.217745	76.0						2021-06-01T11:45:30	1	6	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	81200915		Zak	2021-06-02T12:05:45	CC_BY_NC_4_0	jefferson_1	jefferson_1			2023-09-28T13:11:53.132Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3124895397	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/80059056	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.608214	-85.111102	456.0						2019-07-21T00:00:00	21	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	80059056		Alejandro Garza Garcia	2021-05-24T03:15:07	CC_BY_NC_4_0	Alejandro Garza Garcia	Alejandro Garza Garcia			2023-09-28T13:11:39.272Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3113421844	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/78541978	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.049293	-85.470129	1347.0						2021-05-12T07:37:27	12	5	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	78541978		Jairo Moya Vargas	2021-05-13T04:10:12	CC_BY_NC_4_0	Jairo Moya Vargas	Jairo Moya Vargas			2023-09-28T11:40:13.580Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3097275563	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73407648	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.377738	-84.61128	2538.0						2021-04-04T12:15:00	4	4	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	73407648		Jaime Marcelo Aranda Sánchez	2021-04-09T22:42:23	CC_BY_NC_4_0	nubegris	nubegris			2023-09-28T13:08:43.818Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3079910798	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73053113	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.450145	-83.567897	164.0						2015-02-19T12:26:00	19	2	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	73053113		gernotkunz	2021-04-05T21:48:18	CC_BY_NC_4_0	gernotkunz	gernotkunz			2023-09-28T13:07:57.244Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3079872785	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73053107	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.450145	-83.567897	164.0						2015-02-19T12:33:00	19	2	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	73053107		gernotkunz	2021-04-05T21:48:17	CC_BY_NC_4_0	gernotkunz	gernotkunz			2023-09-28T13:08:07.536Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3067612232	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66718421	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.792021	-84.593712	1000.0						2015-06-26T10:05:00	26	6	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	66718421		jmole	2020-12-18T01:09:50	CC_BY_NC_4_0	jmole	jmole			2023-09-28T13:06:35.385Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3039288467	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/69073331	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.642406	-82.784176	89.0						2020-12-13T03:47:00	13	12	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	69073331		Nicholas Hess	2021-02-05T00:07:44	CC_BY_NC_4_0	Nicholas Hess	Nicholas Hess			2023-09-28T13:08:37.922Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3039284809	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/69259740	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.9438	-85.654791	3116.0						2021-02-05T17:04:00	5	2	2021	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	69259740		Michelle Monge-Velazquez	2021-02-08T16:04:25	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2023-09-28T11:35:13.218Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3031788464	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68407088	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.512959	-84.683112	31189.0						2021-01-19T09:05:00	19	1	2021	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	68407088		Arenal Observatory Lodge & Spa	2021-01-21T13:46:52	CC_BY_NC_4_0	Arenal Observatory Lodge & Spa	Arenal Observatory Lodge & Spa			2023-09-28T11:34:51.154Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3031700803	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68067200	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.642761	-83.664421	210.0						2021-01-10T19:51:00	10	1	2021	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	68067200		Marian Paniagua	2021-01-14T20:04:58	CC_BY_NC_4_0	Marian Paniagua	Marian Paniagua			2023-09-28T11:34:34.960Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3017953823	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67487545	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.478535	-83.597682	3.0						2021-01-02T06:42:09	2	1	2021	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	67487545		Leo Arias	2021-01-03T00:41:22	CC0_1_0	Leo Arias	Leo Arias			2023-09-28T13:05:02.018Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3013979616	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67031177	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.560866	-83.464355	27499.0						2020-12-19T00:00:00	19	12	2020	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	67031177		Marian Paniagua	2020-12-25T03:25:34	CC_BY_NC_4_0	Marian Paniagua	Marian Paniagua			2023-09-28T11:34:15.606Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3008566753	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66811638	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.820738	-85.319701	441.0						2007-06-16T21:29:00	16	6	2007	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	66811638		jayras	2020-12-20T05:44:17	CC_BY_NC_4_0	Pacho Gutierrez	Pacho Gutierrez			2023-09-28T13:23:47.888Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3008449314	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15270189	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.416283	-84.181651	31189.0						2018-06-21T20:38:21	21	6	2018	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	15270189		mike_cove	2018-08-09T20:10:35	CC0_1_0	mike_cove	mike_cove			2023-09-28T12:41:02.168Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3008432782	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66836835	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.553958	-84.646114	31189.0						2009-01-04T15:01:00	4	1	2009	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	66836835		Cory Gregory	2020-12-20T19:02:23	CC_BY_NC_4_0	Cory Gregory	Cory Gregory			2023-09-28T13:05:42.290Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3005249013	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66652641	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.104497	-84.25204	31208.0						2020-12-15T07:22:09	15	12	2020	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	66652641		Jean Carlo Barrantes Rodríguez	2020-12-16T13:24:18	CC_BY_NC_4_0	Jean Carlo Barrantes Rodríguez	Jean Carlo Barrantes Rodríguez			2023-09-28T11:33:51.171Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2992845866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65864190	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.121712	-83.553096	113.0						2020-11-29T21:27:48	29	11	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	65864190		caiman90	2020-11-30T10:21:25	CC_BY_NC_4_0	Caminos Amigables con Felinos-Panthera	Caminos Amigables con Felinos-Panthera			2023-09-28T13:04:12.630Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2988275338	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/20330885	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.191534	-83.639285	132.0						2019-02-13T13:53:04	13	2	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	20330885		edwingomezmendez	2019-02-14T00:27:06	CC_BY_NC_4_0	edwingomezmendez	edwingomezmendez			2023-09-28T12:44:58.198Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2980958866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63965620	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.607369	-84.973446	31179.0						2020-10-29T18:30:00	29	10	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	63965620		frogman44	2020-11-01T15:07:53	CC_BY_NC_4_0	frogman44	frogman44			2023-09-28T11:32:35.745Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
